date,day_of_week,id,type,proj,proj_count,desc
20160219,Friday,6.0,G,Course2,132.0,#studying
20160219,Friday,7.0,G,Course2,133.0,#studying
20160219,Friday,8.0,G,Course2,134.0,#studying
20160219,Friday,9.0,G,Course2,135.0,#studying
20160219,Friday,10.0,G,Course2,136.0,#studying
20160219,Friday,11.0,G,Course2,137.0,#studying
20160219,Friday,12.0,G,NA,NA,Listening to The Black Swan
20160219,Friday,13.0,H,NA,NA,Walk
20160219,Friday,14.0,G,Course2,138.0,#studying
20160219,Friday,15.0,W,CAAutoSequential2016,152.0,Convert SA to R
20160219,Friday,16.0,W,CAAutoSequential2016,153.0,Convert SA to R
20160220,Saturday,1.0,W,Mixed,NA,Weekly Review
20160220,Saturday,2.0,G,Course2,139.0,#studying
20160220,Saturday,3.0,G,Course2,140.0,#studying
20160220,Saturday,4.0,G,NA,NA,Listening to Serial
20160220,Saturday,5.0,H,NA,NA,Walk
20160220,Saturday,6.0,G,Course2,141.0,#studying
20160220,Saturday,7.0,G,Course2,142.0,#studying
20160221,Sunday,1.0,G,Course2,143.0,#studying
20160221,Sunday,2.0,G,Course2,144.0,#studying
20160221,Sunday,3.0,H,NA,NA,Walk
20160221,Sunday,4.0,G,NA,NA,Taking pictures #photography
20160221,Sunday,5.0,G,Course2,145.0,#studying
20160221,Sunday,6.0,G,Course2,146.0,#studying
20160221,Sunday,7.0,G,Course2,147.0,#studying
20160221,Sunday,8.0,G,Course2,148.0,#studying
20160221,Sunday,9.0,M,NA,NA,Cleaning bathroom
20160221,Sunday,10.0,G,NA,NA,Listening to The Black Swan
20160221,Sunday,11.0,G,Course2,149.0,#studying
20160222,Monday,1.0,G,Course2,150.0,#studying
20160222,Monday,2.0,G,Course2,151.0,#studying
20160222,Monday,3.0,G,Course2,152.0,#studying
20160222,Monday,4.0,G,Course2,153.0,#studying
20160222,Monday,5.0,G,Course2,154.0,#studying
20160222,Monday,6.0,G,Course2,155.0,#studying
20160222,Monday,7.0,G,NA,NA,Listening to the R-Podcast #R
20160222,Monday,8.0,H,NA,NA,Walk
20160222,Monday,9.0,G,Course2,156.0,#studying
20160222,Monday,10.0,G,Course2,157.0,#studying
20160222,Monday,11.0,G,Course2,158.0,#studying
20160222,Monday,12.0,G,Course2,159.0,#studying
20160222,Monday,13.0,G,Course2,160.0,#studying
20160222,Monday,14.0,G,Course2,161.0,#studying
20160222,Monday,15.0,G,Course2,162.0,#studying
20160224,Wednesday,1.0,W,Mixed,NA,Getting set up for the day
20160224,Wednesday,2.0,W,CAAutoSequential2016,154.0,Convert SA to R
20160224,Wednesday,3.0,W,CAAutoSequential2016,155.0,Convert SA to R
20160224,Wednesday,4.0,W,CAAutoSequential2016,156.0,Convert SA to R
20160224,Wednesday,5.0,W,CAAutoSequential2016,157.0,Convert SA to R
20160224,Wednesday,6.0,W,CAAutoSequential2016,158.0,Convert SA to R
20160224,Wednesday,7.0,W,CAAutoSequential2016,159.0,Convert SA to R
20160224,Wednesday,8.0,W,Mixed,NA,Checking Elizabeth's RUFF work
20160224,Wednesday,9.0,W,Mixed,NA,Checking Elizabeth's RUFF work
20160229,Monday,1.0,W,Mixed,NA,Getting caught up on emails
20160229,Monday,2.0,W,Mixed,NA,Getting caught up on emails; Getting set up for the week
20160229,Monday,3.0,G,NA,NA,Listening to the Out of Chicago Podcast and taking pictures #photography
20160229,Monday,4.0,H,NA,NA,Walk
20160229,Monday,5.0,W,CAAutoSequential2016,160.0,Convert SA to R
20160229,Monday,6.0,W,CAAutoSequential2016,161.0,Convert SA to R
20160229,Monday,7.0,W,CAAutoSequential2016,162.0,Convert SA to R
20160229,Monday,8.0,W,CAAutoSequential2016,163.0,Convert SA to R
20160229,Monday,9.0,W,CAAutoSequential2016,164.0,Convert SA to R
20160229,Monday,10.0,W,Mixed,NA,Dealing with R server issues; Filling out ACAS forms
20160301,Tuesday,1.0,W,Mixed,NA,Getting set up for the month; Running Auto Sequential code
20160301,Tuesday,2.0,H,NA,NA,Walk
20160301,Tuesday,3.0,W,CAAutoSequential2016,164.0,Convert SA to R
20160301,Tuesday,4.0,W,CAAutoSequential2016,165.0,Convert SA to R
20160301,Tuesday,5.0,W,CAAutoSequential2016,166.0,Convert SA to R
20160301,Tuesday,6.0,W,CAAutoSequential2016,167.0,Convert SA to R
20160301,Tuesday,7.0,W,CAAutoSequential2016,168.0,Convert SA to R
20160301,Tuesday,8.0,W,CAAutoSequential2016,169.0,Convert SA to R
20160301,Tuesday,9.0,W,CAAutoSequential2016,170.0,Convert SA to R
20160301,Tuesday,10.0,W,CAAutoSequential2016,171.0,Convert SA to R
20160301,Tuesday,11.0,G,NA,NA,Taking pictures #photography
20160301,Tuesday,12.0,H,NA,NA,Walk
20160301,Tuesday,13.0,Taking pictures #photography,NA,NA,NA
20160301,Tuesday,14.0,H,NA,NA,Walk
20160302,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; Right Environment stuff; SA
20160302,Wednesday,2.0,W,CAAutoSequential2016,172.0,Convert SA to R
20160302,Wednesday,3.0,W,CAAutoSequential2016,173.0,Convert SA to R
20160302,Wednesday,4.0,G,NA,NA,Taking pictures #photography
20160302,Wednesday,5.0,H,NA,NA,Walk
20160302,Wednesday,6.0,G,NA,NA,Taking pictures #photography
20160302,Wednesday,7.0,H,NA,NA,Walk
20160302,Wednesday,8.0,W,CAHOFiling2015,NA,Clean up documentation
20160302,Wednesday,9.0,W,CAAutoSequential2016,174.0,Convert SA to R
20160302,Wednesday,10.0,W,CAAutoSequential2016,175.0,Convert SA to R
20160302,Wednesday,11.0,W,CAAutoSequential2016,176.0,Convert SA to R
20160303,Thursday,1.0,W,CAAutoSequential2016,177.0,Convert SA to R
20160303,Thursday,2.0,W,CAAutoSequential2016,178.0,Convert SA to R
20160303,Thursday,3.0,W,CAAutoSequential2016,179.0,Convert SA to R
20160303,Thursday,4.0,W,CAAutoSequential2016,180.0,Convert SA to R
20160303,Thursday,5.0,G,NA,NA,Listening to Serial
20160303,Thursday,6.0,H,NA,NA,Walk
20160303,Thursday,7.0,W,CAAutoSequential2016,181.0,Convert SA to R
20160303,Thursday,8.0,G,NA,NA,Listening to Serial
20160303,Thursday,9.0,H,NA,NA,Walk
20160304,Friday,1.0,W,Mixed,NA,Getting set up for the day; restarting computer
20160304,Friday,2.0,H,NA,NA,Walk
20160304,Friday,3.0,W,Mixed,NA,Getting ready for modeling meeting with Chris
20160304,Friday,4.0,W,CAAutoSequential2016,182.0,Convert SA to R
20160304,Friday,5.0,W,CAAutoSequential2016,183.0,Convert SA to R
20160304,Friday,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160304,Friday,7.0,H,NA,NA,Walk
20160304,Friday,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160304,Friday,9.0,W,CAAutoSequential2016,184.0,Convert SA to R
20160304,Friday,10.0,W,Mixed,NA,Look for Standard/Non-Standard variables
20160307,Monday,1.0,W,Mixed,NA,Getting set up for the week
20160307,Monday,2.0,W,Mixed,NA,Getting set up for the week
20160307,Monday,3.0,H,NA,NA,Walk
20160307,Monday,4.0,W,CAAutoSequential2016,185.0,Convert SA to R
20160307,Monday,5.0,W,CAAutoSequential2016,186.0,Convert SA to R
20160307,Monday,6.0,W,CAAutoSequential2016,187.0,Convert SA to R
20160307,Monday,7.0,W,CAAutoSequential2016,188.0,Convert SA to R
20160307,Monday,8.0,W,CAAutoSequential2016,189.0,Convert SA to R
20160307,Monday,9.0,W,CAAutoSequential2016,190.0,Convert SA to R
20160307,Monday,10.0,W,CAAutoSequential2016,191.0,Convert SA to R
20160307,Monday,11.0,W,CAAutoSequential2016,192.0,Convert SA to R
20160307,Monday,12.0,W,CAAutoSequential2016,193.0,Convert SA to R
20160307,Monday,13.0,W,CAAutoSequential2016,194.0,Convert SA to R
20160308,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; RE stuff; Analyze Standard/Non-Standard mix
20160308,Tuesday,2.0,W,CAAutoStandardNonStandard,NA,
20160308,Tuesday,3.0,H,NA,NA,Walk
20160308,Tuesday,4.0,W,CAAutoStandardNonStandard,NA,
20160309,Wednesday,1.0,W,Mixed,NA,Getting set up for the day
20160309,Wednesday,2.0,H,NA,NA,Walk
20160309,Wednesday,3.0,W,CAAutoStandardNonStandard,NA,
20160309,Wednesday,4.0,W,CAAutoStandardNonStandard,NA,
20160309,Wednesday,5.0,W,CAAutoStandardNonStandard,NA,
20160309,Wednesday,6.0,W,CAAutoSequential2016,195.0,Convert SA to R
20160309,Wednesday,7.0,W,CAAutoSequential2016,196.0,Convert SA to R
20160309,Wednesday,8.0,W,CAAutoStandardNonStandard,NA,
20160309,Wednesday,9.0,W,Mixed,NA,
20160310,Thursday,1.0,W,Mixed,NA,Getting set up for the day; RE stuff
20160310,Thursday,2.0,M,NA,NA,Photos for @Erin and @Spencer
20160310,Thursday,3.0,M,NA,NA,Photos for @Erin and @Spencer
20160310,Thursday,4.0,W,CAAutoSequential2016,197.0,Convert SA to R
20160310,Thursday,5.0,W,CAAutoSequential2016,198.0,Convert SA to R
20160310,Thursday,6.0,W,CAAutoSequential2016,199.0,Convert SA to R
20160310,Thursday,7.0,W,CAAutoSequential2016,200.0,Convert SA to R
20160310,Thursday,8.0,G,NA,NA,Listening to The Obstacle is the Way
20160310,Thursday,9.0,G,NA,NA,Listening to The Obstacle is the Way
20160310,Thursday,10.0,G,NA,NA,Listening to The Obstacle is the Way
20160311,Friday,1.0,W,Mixed,NA,Getting set up for the day
20160311,Friday,2.0,W,Training_JoinsInR,1.0,
20160311,Friday,3.0,W,Training_JoinsInR,2.0,
20160311,Friday,4.0,W,Training_JoinsInR,3.0,
20160311,Friday,5.0,W,Training_JoinsInR,4.0,
20160311,Friday,6.0,W,Training_JoinsInR,5.0,
20160311,Friday,7.0,W,CAAutoSequential2016,201.0,Convert SA to R
20160311,Friday,8.0,W,CAAutoSequential2016,202.0,Convert SA to R
20160311,Friday,9.0,W,CAAutoSequential2016,203.0,Convert SA to R
20160311,Friday,10.0,W,CAAutoSequential2016,204.0,Convert SA to R
20160311,Friday,11.0,W,CAAutoSequential2016,205.0,Convert SA to R
20160314,Monday,1.0,W,Mixed,NA,Getting set up for the week; Run SAv2
20160314,Monday,2.0,W,Mixed,NA,Run SAv2; Helping Matthew
20160314,Monday,3.0,G,NA,NA,Listening to The Obstacle is the Way
20160314,Monday,4.0,H,NA,NA,Walk
20160314,Monday,5.0,W,CAAutoSequential2016,206.0,Convert SA to R
20160314,Monday,6.0,W,CAAutoSequential2016,207.0,Convert SA to R
20160314,Monday,7.0,W,CAAutoSequential2016,208.0,Convert SA to R
20160314,Monday,8.0,G,NA,NA,Listening to The Day of the Jackal
20160314,Monday,9.0,H,NA,NA,Walk
20160314,Monday,10.0,W,CAAutoSequential2016,209.0,Convert SA to R
20160314,Monday,11.0,W,CAAutoSequential2016,210.0,Convert SA to R
20160314,Monday,12.0,W,CAAutoSequential2016,211.0,Convert SA to R
20160314,Monday,13.0,W,CAAutoSequential2016,212.0,Convert SA to R
20160314,Monday,14.0,W,CAAutoSequential2016,213.0,Convert SA to R
20160314,Monday,15.0,W,CAAutoSequential2016,214.0,Convert SA to R
20160315,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Running SAv2
20160315,Tuesday,2.0,W,CAAutoSequential2016,215.0,Run SAv2
20160315,Tuesday,3.0,H,NA,NA,Walk
20160315,Tuesday,4.0,G,NA,NA,Taking pictures #photography
20160315,Tuesday,5.0,W,CAAutoSequential2016,216.0,Run SAv2
20160315,Tuesday,6.0,W,CAAutoSequential2016,217.0,Run SAv2
20160315,Tuesday,7.0,W,CAAutoSequential2016,218.0,Run SAv2
20160315,Tuesday,8.0,W,CAAutoSequential2016,219.0,Run SAv2
20160315,Tuesday,9.0,W,CAAutoSequential2016,220.0,Run SAv2
20160315,Tuesday,10.0,G,NA,NA,Listening to The Day of the Jackal
20160315,Tuesday,11.0,H,NA,NA,Walk
20160315,Tuesday,12.0,W,CAAutoSequential2016,221.0,Run SAv2
20160315,Tuesday,13.0,W,CAAutoSequential2016,222.0,Run SAv2
20160315,Tuesday,14.0,H,NA,NA,Walk
20160316,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; GreenRide; Running SAv2
20160316,Wednesday,2.0,G,NA,NA,Listening to The Candid Frame podcast
20160316,Wednesday,3.0,H,NA,NA,Walk
20160316,Wednesday,4.0,G,NA,NA,Listening to The Candid Frame podcast
20160316,Wednesday,5.0,W,CAAutoSequential2016,222.0,Run SAv2
20160316,Wednesday,6.0,H,NA,NA,Walk
20160316,Wednesday,7.0,H,NA,NA,Walk
20160316,Wednesday,8.0,W,CAAutoSequential2016,223.0,Run SAv2
20160316,Wednesday,9.0,W,CAAutoSequential2016,224.0,Run SAv2
20160316,Wednesday,10.0,W,CAAutoSequential2016,225.0,Run SAv2
20160316,Wednesday,11.0,W,CAAutoSequential2016,226.0,Run SAv2
20160316,Wednesday,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160316,Wednesday,13.0,H,NA,NA,Walk
20160316,Wednesday,14.0,W,CAAutoSequential2016,227.0,Run SAv2
20160316,Wednesday,15.0,W,CAAutoSequential2016,228.0,Run SAv2
20160317,Thursday,1.0,W,Mixed,NA,Getting set up for the day; Running auto measurement; cleaning out HO folders
20160317,Thursday,2.0,W,Mixed,NA,Running auto measurement; cleaning out HO folders
20160317,Thursday,3.0,W,Mixed,NA,Running auto measurement; cleaning out HO folders
20160317,Thursday,4.0,G,NA,NA,Listening to The Day of the Jackal
20160317,Thursday,5.0,H,NA,NA,Walk
20160317,Thursday,6.0,W,Mixed,NA,Running auto measurement; SA investigating PHF mileage issue
20160317,Thursday,7.0,G,NA,NA,Listening to The Day of the Jackal
20160317,Thursday,8.0,H,NA,NA,Walk
20160317,Thursday,9.0,G,NA,NA,Listening to The Day of the Jackal
20160317,Thursday,10.0,H,NA,NA,Walk
20160317,Thursday,11.0,G,NA,NA,Listening to The Day of the Jackal
20160318,Friday,1.0,W,Mixed,NA,Getting set up for the day; Running auto measurement
20160318,Friday,2.0,W,CAAutoSequential2016,229.0,Run SAv2
20160318,Friday,3.0,H,NA,NA,Walk
20160318,Friday,4.0,W,CAAutoSequential2016,230.0,Run SAv2
20160318,Friday,5.0,W,CAAutoSequential2016,231.0,Run SAv2
20160318,Friday,6.0,W,CAAutoSequential2016,232.0,Run SAv2
20160318,Friday,7.0,W,CAAutoSequential2016,233.0,Run SAv2
20160318,Friday,8.0,G,NA,NA,Listening to The Day of the Jackal
20160318,Friday,9.0,H,NA,NA,Walk
20160318,Friday,10.0,G,NA,NA,Listening to The Day of the Jackal
20160318,Friday,11.0,W,CAAutoSequential2016,234.0,Run SAv2
20160318,Friday,12.0,W,CAAutoSequential2016,235.0,Run SAv2
20160318,Friday,13.0,W,CAAutoSequential2016,236.0,Run SAv2
20160318,Friday,14.0,G,NA,NA,Listening to The Day of the Jackal
20160318,Friday,15.0,H,NA,NA,Walk
20160318,Friday,16.0,W,CAAutoSequential2016,237.0,Run SAv2
20160321,Monday,1.0,W,Mixed,NA,Getting set up for the week; Running SA
20160321,Monday,2.0,W,CAAutoSequential2016,238.0,Run SAv2
20160321,Monday,3.0,W,CAAutoSequential2016,239.0,Run SAv2
20160321,Monday,4.0,W,CAAutoSequential2016,240.0,Run SAv2
20160321,Monday,5.0,W,CAAutoSequential2016,241.0,Run SAv2
20160321,Monday,6.0,W,CAAutoSequential2016,242.0,Run SAv2
20160321,Monday,7.0,W,CAAutoSequential2016,243.0,Run SAv2
20160321,Monday,8.0,W,CAAutoSequential2016,244.0,Run SAv2
20160321,Monday,9.0,W,CAAutoSequential2016,245.0,Run SAv2
20160321,Monday,10.0,W,CAAutoSequential2016,246.0,Run SAv2
20160322,Tuesday,1.0,W,CAAutoSequential2016,247.0,Run SAv2
20160322,Tuesday,2.0,W,CAAutoSequential2016,248.0,Run SAv2
20160322,Tuesday,3.0,W,CAAutoSequential2016,249.0,Run SAv2
20160322,Tuesday,4.0,H,NA,NA,Walk
20160323,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; RE stuff
20160324,Thursday,1.0,W,CAAutoSequential2016,250.0,Run SAv2
20160324,Thursday,2.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,Thursday,3.0,H,NA,NA,Walk
20160324,Thursday,4.0,W,Mixed,NA,Helping Elizabeth
20160324,Thursday,5.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,Thursday,6.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,Thursday,7.0,H,NA,NA,Walk
20160324,Thursday,8.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,Thursday,9.0,H,NA,NA,Walk
20160324,Thursday,10.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,Thursday,11.0,W,CAAutoSequential2016,251.0,Help Megan prepare for MOC meeting
20160324,Thursday,12.0,W,CAAutoSequential2016,252.0,Help Megan prepare for MOC meeting
20160324,Thursday,13.0,W,CAAutoSequential2016,253.0,Help Megan prepare for MOC meeting
20160324,Thursday,14.0,W,CAAutoSequential2016,254.0,Help Megan prepare for MOC meeting
20160325,Friday,1.0,W,Mixed,NA,Getting set up for the day; Writing Merge/Join training session
20160325,Friday,2.0,G,NA,NA,Listening to The Four Hour Workweek
20160325,Friday,3.0,H,NA,NA,Walk
20160325,Friday,4.0,W,Training_JoinsInR,6.0,
20160325,Friday,5.0,W,Training_JoinsInR,7.0,
20160325,Friday,6.0,G,NA,NA,Listening to the Four Hour Workweek
20160325,Friday,7.0,H,NA,NA,Walk
20160325,Friday,8.0,G,NA,NA,Listening to the Four Hour Workweek
20160325,Friday,9.0,H,NA,NA,Walk
20160325,Friday,10.0,H,NA,NA,Walk
20160325,Friday,11.0,G,NA,NA,Listening to the Four Hour Workweek
20160404,Monday,1.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,Monday,2.0,G,NA,NA,Listening to The Four Hour Workweek
20160404,Monday,3.0,H,NA,NA,Run
20160404,Monday,4.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,Monday,5.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,Monday,6.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,Monday,7.0,G,NA,NA,Listening to The Tao of Seneca
20160404,Monday,8.0,H,NA,NA,Walk
20160404,Monday,9.0,W,Mixed,NA,Helping Elizabeth/RE stuff
20160404,Monday,10.0,W,CAAutoSequential2016,255.0,Joining fixed Mileage data
20160404,Monday,11.0,W,CAAutoSequential2016,256.0,Joining fixed Mileage data
20160404,Monday,12.0,G,NA,NA,Listening to The Tao of Seneca
20160404,Monday,13.0,H,NA,NA,Walk
20160404,Monday,14.0,W,Mixed,NA,Writing emails related to mentoring
20160404,Monday,15.0,W,Mixed,NA,Writing emails related to mentoring
20160405,Tuesday,1.0,W,Mixed,NA,"Getting set up for the day, replying to Ivan about SA variables"
20160405,Tuesday,2.0,W,Mixed,NA,"Replying to emails, reading RE comments, sending out RE agenda"
20160405,Tuesday,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160405,Tuesday,4.0,H,NA,NA,Walk
20160405,Tuesday,5.0,W,RightEnvironment,NA,Reading/Organizing RE comments
20160405,Tuesday,6.0,W,RightEnvironment,NA,Reading/Organizing RE comments
20160405,Tuesday,7.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160405,Tuesday,8.0,H,NA,NA,Walk
20160405,Tuesday,9.0,W,RightEnvironment,NA,Reading/Organizing RE comments
20160405,Tuesday,10.0,W,RightEnvironment,NA,Reading/Organizing RE comments and preparing for meeting
20160405,Tuesday,11.0,W,CAAutoSequential2016,257.0,Running SAv2
20160405,Tuesday,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and The Candid Frame podcast
20160405,Tuesday,13.0,H,NA,NA,Walk
20160406,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; Write code for frequency and severity bands for SA
20160406,Wednesday,2.0,W,CAAutoSequential2016,258.0,Write code for frequency and severity bands
20160406,Wednesday,3.0,W,CAAutoSequential2016,259.0,Write code for frequency and severity bands
20160406,Wednesday,4.0,W,CAAutoSequential2016,260.0,Helping Matthew with territory and mileage stuff
20160406,Wednesday,5.0,W,CAAutoSequential2016,261.0,Write code for frequency and severity bands
20160406,Wednesday,6.0,W,CAAutoSequential2016,262.0,Write code for frequency and severity bands
20160406,Wednesday,7.0,W,CAAutoSequential2016,263.0,Write code for frequency and severity bands
20160406,Wednesday,8.0,W,CAAutoSequential2016,264.0,Sending emails; Running SAv2
20160407,Thursday,1.0,W,Mixed,NA,Getting set up for the day; Planning tasks for SA; sending out workload survey results
20160407,Thursday,2.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160407,Thursday,3.0,H,NA,NA,Walk
20160407,Thursday,4.0,W,CAAutoSequential2016,265.0,Investigating mileage in Mainframe
20160407,Thursday,5.0,W,CAAutoSequential2016,266.0,Investigating mileage in Mainframe
20160407,Thursday,6.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160407,Thursday,7.0,H,NA,NA,Walk
20160407,Thursday,8.0,W,CAAutoSequential2016,267.0,Investigating mileage in Mainframe; Compile list of SA variables for RUFF team
20160407,Thursday,9.0,W,CAAutoSequential2016,268.0,Investigating mileage in Mainframe
20160408,Friday,1.0,W,Mixed,NA,Getting set up for the day; Merge/Join Training
20160408,Friday,2.0,W,Training_JoinsInR,8.0,
20160408,Friday,3.0,W,Training_JoinsInR,9.0,
20160408,Friday,4.0,W,Training_JoinsInR,10.0,
20160408,Friday,5.0,W,Training_JoinsInR,11.0,
20160408,Friday,6.0,W,Training_JoinsInR,12.0,
20160408,Friday,7.0,W,Mixed,NA,Replying to Elizabeth; Getting ready for SA meeting with Megan
20160411,Monday,1.0,W,Mixed,NA,Getting set up for the week; Setting up time with Legal
20160411,Monday,2.0,W,Mixed,NA,Getting set up for the week; Helping Adam
20160411,Monday,3.0,W,CAAutoSequential2016,269.0,Update base rates to account for 6.99% change
20160411,Monday,4.0,W,Mixed,NA,Helping Matthew
20160411,Monday,5.0,W,CAAutoSequential2016,270.0,Update base rates to account for 6.99% change
20160411,Monday,6.0,G,NA,NA,Listening to The Four Hour Workweek
20160411,Monday,7.0,H,NA,NA,Walk
20160411,Monday,8.0,W,CAAutoSequential2016,271.0,Develop proposal for YL weights
